,song_name,name_10,kpop_artist_name,all_artists,song_id,song_api_info,artist_id,all_artists_id,all_artists_list,all_artists_id_list,artist_1,artist_id_1,artist_2,artist_id_2,artist_3,artist_id_3,artist_4,artist_id_4,artist_5,artist_id_5,artist_6,artist_id_6,artist_7,artist_id_7,name_5
2093,Left and Right (Feat. Jung Kook of BTS),Left and R,BTS,"Charlie Puth, Jung Kook, BTS",0mBP9X2gPCuapvpZ7TGDk3,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6VuMaDnrHyPL1p4EHjYLi7'}, 'href': 'https://api.spotify.com/v1/artists/6VuMaDnrHyPL1p4EHjYLi7', 'id': '6VuMaDnrHyPL1p4EHjYLi7', 'name': 'Charlie Puth', 'type': 'artist', 'uri': 'spotify:artist:6VuMaDnrHyPL1p4EHjYLi7'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/6HaGTQPmzraVmaVxvz6EUc'}, 'href': 'https://api.spotify.com/v1/artists/6HaGTQPmzraVmaVxvz6EUc', 'id': '6HaGTQPmzraVmaVxvz6EUc', 'name': 'Jung Kook', 'type': 'artist', 'uri': 'spotify:artist:6HaGTQPmzraVmaVxvz6EUc'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/3Nrfpe0tUJi4K4DXYWgMUX'}, 'href': 'https://api.spotify.com/v1/artists/3Nrfpe0tUJi4K4DXYWgMUX', 'id': '3Nrfpe0tUJi4K4DXYWgMUX', 'name': 'BTS', 'type': 'artist', 'uri': 'spotify:artist:3Nrfpe0tUJi4K4DXYWgMUX'}]",3Nrfpe0tUJi4K4DXYWgMUX,"6VuMaDnrHyPL1p4EHjYLi7, 6HaGTQPmzraVmaVxvz6EUc, 3Nrfpe0tUJi4K4DXYWgMUX","['Charlie Puth', ' Jung Kook', ' BTS']","['6VuMaDnrHyPL1p4EHjYLi7', ' 6HaGTQPmzraVmaVxvz6EUc', ' 3Nrfpe0tUJi4K4DXYWgMUX']",Charlie Puth,6VuMaDnrHyPL1p4EHjYLi7, Jung Kook, 6HaGTQPmzraVmaVxvz6EUc, BTS, 3Nrfpe0tUJi4K4DXYWgMUX,,,,,,,,,Left 
2096,My Universe - David Guetta Remix,My Univers,BTS,"Coldplay, BTS, David Guetta",5FvxRvrQ8qzKjBJ6ST9aiu,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4gzpq5DPGxSnKTe4SA8HAU'}, 'href': 'https://api.spotify.com/v1/artists/4gzpq5DPGxSnKTe4SA8HAU', 'id': '4gzpq5DPGxSnKTe4SA8HAU', 'name': 'Coldplay', 'type': 'artist', 'uri': 'spotify:artist:4gzpq5DPGxSnKTe4SA8HAU'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/3Nrfpe0tUJi4K4DXYWgMUX'}, 'href': 'https://api.spotify.com/v1/artists/3Nrfpe0tUJi4K4DXYWgMUX', 'id': '3Nrfpe0tUJi4K4DXYWgMUX', 'name': 'BTS', 'type': 'artist', 'uri': 'spotify:artist:3Nrfpe0tUJi4K4DXYWgMUX'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/1Cs0zKBU1kc0i8ypK3B9ai'}, 'href': 'https://api.spotify.com/v1/artists/1Cs0zKBU1kc0i8ypK3B9ai', 'id': '1Cs0zKBU1kc0i8ypK3B9ai', 'name': 'David Guetta', 'type': 'artist', 'uri': 'spotify:artist:1Cs0zKBU1kc0i8ypK3B9ai'}]",3Nrfpe0tUJi4K4DXYWgMUX,"4gzpq5DPGxSnKTe4SA8HAU, 3Nrfpe0tUJi4K4DXYWgMUX, 1Cs0zKBU1kc0i8ypK3B9ai","['Coldplay', ' BTS', ' David Guetta']","['4gzpq5DPGxSnKTe4SA8HAU', ' 3Nrfpe0tUJi4K4DXYWgMUX', ' 1Cs0zKBU1kc0i8ypK3B9ai']",Coldplay,4gzpq5DPGxSnKTe4SA8HAU, BTS, 3Nrfpe0tUJi4K4DXYWgMUX, David Guetta, 1Cs0zKBU1kc0i8ypK3B9ai,,,,,,,,,My Un
2097,My Universe - Galantis Remix,My Univers,BTS,"Coldplay, BTS, Galantis",1DlczmjByrS4qxRVfGjpqN,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4gzpq5DPGxSnKTe4SA8HAU'}, 'href': 'https://api.spotify.com/v1/artists/4gzpq5DPGxSnKTe4SA8HAU', 'id': '4gzpq5DPGxSnKTe4SA8HAU', 'name': 'Coldplay', 'type': 'artist', 'uri': 'spotify:artist:4gzpq5DPGxSnKTe4SA8HAU'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/3Nrfpe0tUJi4K4DXYWgMUX'}, 'href': 'https://api.spotify.com/v1/artists/3Nrfpe0tUJi4K4DXYWgMUX', 'id': '3Nrfpe0tUJi4K4DXYWgMUX', 'name': 'BTS', 'type': 'artist', 'uri': 'spotify:artist:3Nrfpe0tUJi4K4DXYWgMUX'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/4sTQVOfp9vEMCemLw50sbu'}, 'href': 'https://api.spotify.com/v1/artists/4sTQVOfp9vEMCemLw50sbu', 'id': '4sTQVOfp9vEMCemLw50sbu', 'name': 'Galantis', 'type': 'artist', 'uri': 'spotify:artist:4sTQVOfp9vEMCemLw50sbu'}]",3Nrfpe0tUJi4K4DXYWgMUX,"4gzpq5DPGxSnKTe4SA8HAU, 3Nrfpe0tUJi4K4DXYWgMUX, 4sTQVOfp9vEMCemLw50sbu","['Coldplay', ' BTS', ' Galantis']","['4gzpq5DPGxSnKTe4SA8HAU', ' 3Nrfpe0tUJi4K4DXYWgMUX', ' 4sTQVOfp9vEMCemLw50sbu']",Coldplay,4gzpq5DPGxSnKTe4SA8HAU, BTS, 3Nrfpe0tUJi4K4DXYWgMUX, Galantis, 4sTQVOfp9vEMCemLw50sbu,,,,,,,,,My Un
2101,My Universe - SUGA's Remix,My Univers,BTS,"Coldplay, BTS, SUGA",6BeOJPXMstvXolxKbL09kR,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4gzpq5DPGxSnKTe4SA8HAU'}, 'href': 'https://api.spotify.com/v1/artists/4gzpq5DPGxSnKTe4SA8HAU', 'id': '4gzpq5DPGxSnKTe4SA8HAU', 'name': 'Coldplay', 'type': 'artist', 'uri': 'spotify:artist:4gzpq5DPGxSnKTe4SA8HAU'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/3Nrfpe0tUJi4K4DXYWgMUX'}, 'href': 'https://api.spotify.com/v1/artists/3Nrfpe0tUJi4K4DXYWgMUX', 'id': '3Nrfpe0tUJi4K4DXYWgMUX', 'name': 'BTS', 'type': 'artist', 'uri': 'spotify:artist:3Nrfpe0tUJi4K4DXYWgMUX'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/0ebNdVaOfp6N0oZ1guIxM8'}, 'href': 'https://api.spotify.com/v1/artists/0ebNdVaOfp6N0oZ1guIxM8', 'id': '0ebNdVaOfp6N0oZ1guIxM8', 'name': 'SUGA', 'type': 'artist', 'uri': 'spotify:artist:0ebNdVaOfp6N0oZ1guIxM8'}]",3Nrfpe0tUJi4K4DXYWgMUX,"4gzpq5DPGxSnKTe4SA8HAU, 3Nrfpe0tUJi4K4DXYWgMUX, 0ebNdVaOfp6N0oZ1guIxM8","['Coldplay', ' BTS', ' SUGA']","['4gzpq5DPGxSnKTe4SA8HAU', ' 3Nrfpe0tUJi4K4DXYWgMUX', ' 0ebNdVaOfp6N0oZ1guIxM8']",Coldplay,4gzpq5DPGxSnKTe4SA8HAU, BTS, 3Nrfpe0tUJi4K4DXYWgMUX, SUGA, 0ebNdVaOfp6N0oZ1guIxM8,,,,,,,,,My Un
2104,Butter - Megan Thee Stallion Remix,Butter - M,BTS,"BTS, Megan Thee Stallion",474VqnPDr0251lsQBB8sQB,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3Nrfpe0tUJi4K4DXYWgMUX'}, 'href': 'https://api.spotify.com/v1/artists/3Nrfpe0tUJi4K4DXYWgMUX', 'id': '3Nrfpe0tUJi4K4DXYWgMUX', 'name': 'BTS', 'type': 'artist', 'uri': 'spotify:artist:3Nrfpe0tUJi4K4DXYWgMUX'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/181bsRPaVXVlUKXrxwZfHK'}, 'href': 'https://api.spotify.com/v1/artists/181bsRPaVXVlUKXrxwZfHK', 'id': '181bsRPaVXVlUKXrxwZfHK', 'name': 'Megan Thee Stallion', 'type': 'artist', 'uri': 'spotify:artist:181bsRPaVXVlUKXrxwZfHK'}]",3Nrfpe0tUJi4K4DXYWgMUX,"3Nrfpe0tUJi4K4DXYWgMUX, 181bsRPaVXVlUKXrxwZfHK",[' Megan Thee Stallion'],[' 181bsRPaVXVlUKXrxwZfHK'], Megan Thee Stallion, 181bsRPaVXVlUKXrxwZfHK,,,,,,,,,,,,,Butte
2119,Savage Love (Laxed – Siren Beat) [BTS Remix],Savage Lov,BTS,"Jawsh 685, Jason Derulo, BTS",4TgxFMOn5yoESW6zCidCXL,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/56mfhUDKa1vec6rSLZV5Eg'}, 'href': 'https://api.spotify.com/v1/artists/56mfhUDKa1vec6rSLZV5Eg', 'id': '56mfhUDKa1vec6rSLZV5Eg', 'name': 'Jawsh 685', 'type': 'artist', 'uri': 'spotify:artist:56mfhUDKa1vec6rSLZV5Eg'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/07YZf4WDAMNwqr4jfgOZ8y'}, 'href': 'https://api.spotify.com/v1/artists/07YZf4WDAMNwqr4jfgOZ8y', 'id': '07YZf4WDAMNwqr4jfgOZ8y', 'name': 'Jason Derulo', 'type': 'artist', 'uri': 'spotify:artist:07YZf4WDAMNwqr4jfgOZ8y'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/3Nrfpe0tUJi4K4DXYWgMUX'}, 'href': 'https://api.spotify.com/v1/artists/3Nrfpe0tUJi4K4DXYWgMUX', 'id': '3Nrfpe0tUJi4K4DXYWgMUX', 'name': 'BTS', 'type': 'artist', 'uri': 'spotify:artist:3Nrfpe0tUJi4K4DXYWgMUX'}]",3Nrfpe0tUJi4K4DXYWgMUX,"56mfhUDKa1vec6rSLZV5Eg, 07YZf4WDAMNwqr4jfgOZ8y, 3Nrfpe0tUJi4K4DXYWgMUX","['Jawsh 685', ' Jason Derulo', ' BTS']","['56mfhUDKa1vec6rSLZV5Eg', ' 07YZf4WDAMNwqr4jfgOZ8y', ' 3Nrfpe0tUJi4K4DXYWgMUX']",Jawsh 685,56mfhUDKa1vec6rSLZV5Eg, Jason Derulo, 07YZf4WDAMNwqr4jfgOZ8y, BTS, 3Nrfpe0tUJi4K4DXYWgMUX,,,,,,,,,Savag
2135,SUGA's Interlude,SUGA's Int,BTS,"Halsey, SUGA, BTS",5a0nHa7F4S9hb0Zi0zLS8w,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/26VFTg2z8YR0cCuwLzESi2'}, 'href': 'https://api.spotify.com/v1/artists/26VFTg2z8YR0cCuwLzESi2', 'id': '26VFTg2z8YR0cCuwLzESi2', 'name': 'Halsey', 'type': 'artist', 'uri': 'spotify:artist:26VFTg2z8YR0cCuwLzESi2'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/0ebNdVaOfp6N0oZ1guIxM8'}, 'href': 'https://api.spotify.com/v1/artists/0ebNdVaOfp6N0oZ1guIxM8', 'id': '0ebNdVaOfp6N0oZ1guIxM8', 'name': 'SUGA', 'type': 'artist', 'uri': 'spotify:artist:0ebNdVaOfp6N0oZ1guIxM8'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/3Nrfpe0tUJi4K4DXYWgMUX'}, 'href': 'https://api.spotify.com/v1/artists/3Nrfpe0tUJi4K4DXYWgMUX', 'id': '3Nrfpe0tUJi4K4DXYWgMUX', 'name': 'BTS', 'type': 'artist', 'uri': 'spotify:artist:3Nrfpe0tUJi4K4DXYWgMUX'}]",3Nrfpe0tUJi4K4DXYWgMUX,"26VFTg2z8YR0cCuwLzESi2, 0ebNdVaOfp6N0oZ1guIxM8, 3Nrfpe0tUJi4K4DXYWgMUX","['Halsey', ' SUGA', ' BTS']","['26VFTg2z8YR0cCuwLzESi2', ' 0ebNdVaOfp6N0oZ1guIxM8', ' 3Nrfpe0tUJi4K4DXYWgMUX']",Halsey,26VFTg2z8YR0cCuwLzESi2, SUGA, 0ebNdVaOfp6N0oZ1guIxM8, BTS, 3Nrfpe0tUJi4K4DXYWgMUX,,,,,,,,,SUGA'
2137,Make It Right (feat. Lauv) - EDM Remix,Make It Ri,BTS,"BTS, Lauv, Frants",57PBRXsXl2rEAR85Gh4Qac,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3Nrfpe0tUJi4K4DXYWgMUX'}, 'href': 'https://api.spotify.com/v1/artists/3Nrfpe0tUJi4K4DXYWgMUX', 'id': '3Nrfpe0tUJi4K4DXYWgMUX', 'name': 'BTS', 'type': 'artist', 'uri': 'spotify:artist:3Nrfpe0tUJi4K4DXYWgMUX'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/5JZ7CnR6gTvEMKX4g70Amv'}, 'href': 'https://api.spotify.com/v1/artists/5JZ7CnR6gTvEMKX4g70Amv', 'id': '5JZ7CnR6gTvEMKX4g70Amv', 'name': 'Lauv', 'type': 'artist', 'uri': 'spotify:artist:5JZ7CnR6gTvEMKX4g70Amv'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/7qxLQ0CByGfbd3HdL7ilR8'}, 'href': 'https://api.spotify.com/v1/artists/7qxLQ0CByGfbd3HdL7ilR8', 'id': '7qxLQ0CByGfbd3HdL7ilR8', 'name': 'Frants', 'type': 'artist', 'uri': 'spotify:artist:7qxLQ0CByGfbd3HdL7ilR8'}]",3Nrfpe0tUJi4K4DXYWgMUX,"3Nrfpe0tUJi4K4DXYWgMUX, 5JZ7CnR6gTvEMKX4g70Amv, 7qxLQ0CByGfbd3HdL7ilR8","[' Lauv', ' Frants']","[' 5JZ7CnR6gTvEMKX4g70Amv', ' 7qxLQ0CByGfbd3HdL7ilR8']", Lauv, 5JZ7CnR6gTvEMKX4g70Amv, Frants, 7qxLQ0CByGfbd3HdL7ilR8,,,,,,,,,,,Make 
2138,Make It Right (feat. Lauv),Make It Ri,BTS,"BTS, Lauv",2WH4oy1SYppZrcdgKwSA0j,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3Nrfpe0tUJi4K4DXYWgMUX'}, 'href': 'https://api.spotify.com/v1/artists/3Nrfpe0tUJi4K4DXYWgMUX', 'id': '3Nrfpe0tUJi4K4DXYWgMUX', 'name': 'BTS', 'type': 'artist', 'uri': 'spotify:artist:3Nrfpe0tUJi4K4DXYWgMUX'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/5JZ7CnR6gTvEMKX4g70Amv'}, 'href': 'https://api.spotify.com/v1/artists/5JZ7CnR6gTvEMKX4g70Amv', 'id': '5JZ7CnR6gTvEMKX4g70Amv', 'name': 'Lauv', 'type': 'artist', 'uri': 'spotify:artist:5JZ7CnR6gTvEMKX4g70Amv'}]",3Nrfpe0tUJi4K4DXYWgMUX,"3Nrfpe0tUJi4K4DXYWgMUX, 5JZ7CnR6gTvEMKX4g70Amv",[' Lauv'],[' 5JZ7CnR6gTvEMKX4g70Amv'], Lauv, 5JZ7CnR6gTvEMKX4g70Amv,,,,,,,,,,,,,Make 
2139,Old Town Road (feat. RM of BTS) - Seoul Town Road Remix,Old Town R,BTS,"Lil Nas X, RM, BTS",6woeVu3fVMflqen1t4N6pg,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/7jVv8c5Fj3E9VhNjxT4snq'}, 'href': 'https://api.spotify.com/v1/artists/7jVv8c5Fj3E9VhNjxT4snq', 'id': '7jVv8c5Fj3E9VhNjxT4snq', 'name': 'Lil Nas X', 'type': 'artist', 'uri': 'spotify:artist:7jVv8c5Fj3E9VhNjxT4snq'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/2auC28zjQyVTsiZKNgPRGs'}, 'href': 'https://api.spotify.com/v1/artists/2auC28zjQyVTsiZKNgPRGs', 'id': '2auC28zjQyVTsiZKNgPRGs', 'name': 'RM', 'type': 'artist', 'uri': 'spotify:artist:2auC28zjQyVTsiZKNgPRGs'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/3Nrfpe0tUJi4K4DXYWgMUX'}, 'href': 'https://api.spotify.com/v1/artists/3Nrfpe0tUJi4K4DXYWgMUX', 'id': '3Nrfpe0tUJi4K4DXYWgMUX', 'name': 'BTS', 'type': 'artist', 'uri': 'spotify:artist:3Nrfpe0tUJi4K4DXYWgMUX'}]",3Nrfpe0tUJi4K4DXYWgMUX,"7jVv8c5Fj3E9VhNjxT4snq, 2auC28zjQyVTsiZKNgPRGs, 3Nrfpe0tUJi4K4DXYWgMUX","['Lil Nas X', ' RM', ' BTS']","['7jVv8c5Fj3E9VhNjxT4snq', ' 2auC28zjQyVTsiZKNgPRGs', ' 3Nrfpe0tUJi4K4DXYWgMUX']",Lil Nas X,7jVv8c5Fj3E9VhNjxT4snq, RM, 2auC28zjQyVTsiZKNgPRGs, BTS, 3Nrfpe0tUJi4K4DXYWgMUX,,,,,,,,,Old T
2143,All Night (BTS World Original Soundtrack) [Pt. 3],All Night ,BTS,"BTS, Juice WRLD",70sKIAQgaVN2zWEEyOpyMZ,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3Nrfpe0tUJi4K4DXYWgMUX'}, 'href': 'https://api.spotify.com/v1/artists/3Nrfpe0tUJi4K4DXYWgMUX', 'id': '3Nrfpe0tUJi4K4DXYWgMUX', 'name': 'BTS', 'type': 'artist', 'uri': 'spotify:artist:3Nrfpe0tUJi4K4DXYWgMUX'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/4MCBfE4596Uoi2O4DtmEMz'}, 'href': 'https://api.spotify.com/v1/artists/4MCBfE4596Uoi2O4DtmEMz', 'id': '4MCBfE4596Uoi2O4DtmEMz', 'name': 'Juice WRLD', 'type': 'artist', 'uri': 'spotify:artist:4MCBfE4596Uoi2O4DtmEMz'}]",3Nrfpe0tUJi4K4DXYWgMUX,"3Nrfpe0tUJi4K4DXYWgMUX, 4MCBfE4596Uoi2O4DtmEMz",[' Juice WRLD'],[' 4MCBfE4596Uoi2O4DtmEMz'], Juice WRLD, 4MCBfE4596Uoi2O4DtmEMz,,,,,,,,,,,,,All N
2144,A Brand New Day (BTS World Original Soundtrack) [Pt. 2],A Brand Ne,BTS,"BTS, Zara Larsson",5XkyZyKMdFungjDb9cUKc3,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3Nrfpe0tUJi4K4DXYWgMUX'}, 'href': 'https://api.spotify.com/v1/artists/3Nrfpe0tUJi4K4DXYWgMUX', 'id': '3Nrfpe0tUJi4K4DXYWgMUX', 'name': 'BTS', 'type': 'artist', 'uri': 'spotify:artist:3Nrfpe0tUJi4K4DXYWgMUX'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/1Xylc3o4UrD53lo9CvFvVg'}, 'href': 'https://api.spotify.com/v1/artists/1Xylc3o4UrD53lo9CvFvVg', 'id': '1Xylc3o4UrD53lo9CvFvVg', 'name': 'Zara Larsson', 'type': 'artist', 'uri': 'spotify:artist:1Xylc3o4UrD53lo9CvFvVg'}]",3Nrfpe0tUJi4K4DXYWgMUX,"3Nrfpe0tUJi4K4DXYWgMUX, 1Xylc3o4UrD53lo9CvFvVg",[' Zara Larsson'],[' 1Xylc3o4UrD53lo9CvFvVg'], Zara Larsson, 1Xylc3o4UrD53lo9CvFvVg,,,,,,,,,,,,,A Bra
2145,Dream Glow (BTS World Original Soundtrack) - Pt. 1,Dream Glow,BTS,"BTS, Charli XCX",4c1WgUnHXq2LEncGHKgj1I,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3Nrfpe0tUJi4K4DXYWgMUX'}, 'href': 'https://api.spotify.com/v1/artists/3Nrfpe0tUJi4K4DXYWgMUX', 'id': '3Nrfpe0tUJi4K4DXYWgMUX', 'name': 'BTS', 'type': 'artist', 'uri': 'spotify:artist:3Nrfpe0tUJi4K4DXYWgMUX'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/25uiPmTg16RbhZWAqwLBy5'}, 'href': 'https://api.spotify.com/v1/artists/25uiPmTg16RbhZWAqwLBy5', 'id': '25uiPmTg16RbhZWAqwLBy5', 'name': 'Charli XCX', 'type': 'artist', 'uri': 'spotify:artist:25uiPmTg16RbhZWAqwLBy5'}]",3Nrfpe0tUJi4K4DXYWgMUX,"3Nrfpe0tUJi4K4DXYWgMUX, 25uiPmTg16RbhZWAqwLBy5",[' Charli XCX'],[' 25uiPmTg16RbhZWAqwLBy5'], Charli XCX, 25uiPmTg16RbhZWAqwLBy5,,,,,,,,,,,,,Dream
2148,FAKE LOVE - Japanese ver. / Remix,FAKE LOVE ,BTS,"BTS, PDOGG",6Tai2owBuWHcNXD00mQZi5,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3Nrfpe0tUJi4K4DXYWgMUX'}, 'href': 'https://api.spotify.com/v1/artists/3Nrfpe0tUJi4K4DXYWgMUX', 'id': '3Nrfpe0tUJi4K4DXYWgMUX', 'name': 'BTS', 'type': 'artist', 'uri': 'spotify:artist:3Nrfpe0tUJi4K4DXYWgMUX'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/5twg8ZDFT6UZeGqpEJTHfr'}, 'href': 'https://api.spotify.com/v1/artists/5twg8ZDFT6UZeGqpEJTHfr', 'id': '5twg8ZDFT6UZeGqpEJTHfr', 'name': 'PDOGG', 'type': 'artist', 'uri': 'spotify:artist:5twg8ZDFT6UZeGqpEJTHfr'}]",3Nrfpe0tUJi4K4DXYWgMUX,"3Nrfpe0tUJi4K4DXYWgMUX, 5twg8ZDFT6UZeGqpEJTHfr",[' PDOGG'],[' 5twg8ZDFT6UZeGqpEJTHfr'], PDOGG, 5twg8ZDFT6UZeGqpEJTHfr,,,,,,,,,,,,,FAKE 
2151,IDOL - Stadium Remix,IDOL - Sta,BTS,"BTS, PDOGG",0pMrOYQVuDBZnv0WI5j3hz,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3Nrfpe0tUJi4K4DXYWgMUX'}, 'href': 'https://api.spotify.com/v1/artists/3Nrfpe0tUJi4K4DXYWgMUX', 'id': '3Nrfpe0tUJi4K4DXYWgMUX', 'name': 'BTS', 'type': 'artist', 'uri': 'spotify:artist:3Nrfpe0tUJi4K4DXYWgMUX'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/5twg8ZDFT6UZeGqpEJTHfr'}, 'href': 'https://api.spotify.com/v1/artists/5twg8ZDFT6UZeGqpEJTHfr', 'id': '5twg8ZDFT6UZeGqpEJTHfr', 'name': 'PDOGG', 'type': 'artist', 'uri': 'spotify:artist:5twg8ZDFT6UZeGqpEJTHfr'}]",3Nrfpe0tUJi4K4DXYWgMUX,"3Nrfpe0tUJi4K4DXYWgMUX, 5twg8ZDFT6UZeGqpEJTHfr",[' PDOGG'],[' 5twg8ZDFT6UZeGqpEJTHfr'], PDOGG, 5twg8ZDFT6UZeGqpEJTHfr,,,,,,,,,,,,,IDOL 
2159,MIC Drop (feat. Desiigner) [Steve Aoki Remix],MIC Drop (,BTS,"BTS, Desiigner, Steve Aoki",6XxpvCj3eLWs3lYowSgC4G,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3Nrfpe0tUJi4K4DXYWgMUX'}, 'href': 'https://api.spotify.com/v1/artists/3Nrfpe0tUJi4K4DXYWgMUX', 'id': '3Nrfpe0tUJi4K4DXYWgMUX', 'name': 'BTS', 'type': 'artist', 'uri': 'spotify:artist:3Nrfpe0tUJi4K4DXYWgMUX'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/7pFeBzX627ff0VnN6bxPR4'}, 'href': 'https://api.spotify.com/v1/artists/7pFeBzX627ff0VnN6bxPR4', 'id': '7pFeBzX627ff0VnN6bxPR4', 'name': 'Desiigner', 'type': 'artist', 'uri': 'spotify:artist:7pFeBzX627ff0VnN6bxPR4'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/77AiFEVeAVj2ORpC85QVJs'}, 'href': 'https://api.spotify.com/v1/artists/77AiFEVeAVj2ORpC85QVJs', 'id': '77AiFEVeAVj2ORpC85QVJs', 'name': 'Steve Aoki', 'type': 'artist', 'uri': 'spotify:artist:77AiFEVeAVj2ORpC85QVJs'}]",3Nrfpe0tUJi4K4DXYWgMUX,"3Nrfpe0tUJi4K4DXYWgMUX, 7pFeBzX627ff0VnN6bxPR4, 77AiFEVeAVj2ORpC85QVJs","[' Desiigner', ' Steve Aoki']","[' 7pFeBzX627ff0VnN6bxPR4', ' 77AiFEVeAVj2ORpC85QVJs']", Desiigner, 7pFeBzX627ff0VnN6bxPR4, Steve Aoki, 77AiFEVeAVj2ORpC85QVJs,,,,,,,,,,,MIC D
